drug1,drug2,label
331,850,27
805,850,27
770,879,27
582,776,27
166,884,27
783,776,27
236,884,27
238,850,27
827,879,27
844,877,27
804,776,27
11,818,27
148,818,27
529,884,27
814,850,27
770,884,27
796,757,27
789,862,27
822,830,27
258,863,27
628,818,27
782,863,27
286,882,27
743,884,27
745,879,27
813,884,27
331,757,27
779,852,27
742,882,27
584,852,27
180,852,27
803,776,27
772,877,27
334,818,27
11,879,27
798,882,27
537,776,27
176,757,27
11,877,27
224,181,27
211,879,27
520,852,27
785,863,27
141,852,27
804,818,27
398,852,27
779,850,27
813,852,27
687,862,27
486,181,27
789,879,27
772,884,27
742,776,27
804,877,27
814,757,27
582,884,27
334,757,27
783,884,27
4,879,27
487,862,27
742,884,27
584,877,27
398,863,27
1351,862,27
833,818,27
753,877,27
301,818,27
743,776,27
827,884,27
588,776,27
785,850,27
768,830,27
620,850,27
780,818,27
301,850,27
827,776,27
334,877,27
687,830,27
166,879,27
782,877,27
825,818,27
861,181,27
521,757,27
766,879,27
783,882,27
825,877,27
779,776,27
4,818,27
798,884,27
780,852,27
779,757,27
810,830,27
822,879,27
364,818,27
141,882,27
805,882,27
301,830,27
388,882,27
192,879,27
827,882,27
478,879,27
687,852,27
753,884,27
745,852,27
238,830,27
756,850,27
826,818,27
789,830,27
793,879,27
768,757,27
520,850,27
838,862,27
825,862,27
798,877,27
11,852,27
772,882,27
779,877,27
487,850,27
449,818,27
180,862,27
789,884,27
805,852,27
798,776,27
785,852,27
800,882,27
833,877,27
502,850,27
768,852,27
349,877,27
543,181,27
796,877,27
742,879,27
620,882,27
782,830,27
520,757,27
746,830,27
301,879,27
620,862,27
375,830,27
582,830,27
1351,818,27
772,776,27
814,862,27
800,877,27
621,863,27
502,852,27
349,757,27
301,884,27
211,850,27
236,877,27
822,884,27
844,850,27
813,879,27
746,884,27
687,863,27
331,776,27
785,757,27
521,879,27
844,757,27
796,862,27
789,882,27
822,776,27
499,181,27
166,852,27
478,818,27
193,181,27
800,852,27
11,882,27
813,882,27
833,830,27
520,776,27
236,882,27
768,850,27
460,884,27
582,879,27
687,850,27
798,879,27
529,776,27
334,862,27
770,776,27
582,877,27
487,757,27
331,879,27
785,776,27
766,862,27
793,882,27
236,757,27
825,830,27
780,877,27
746,882,27
838,879,27
774,879,27
803,818,27
782,757,27
742,830,27
793,877,27
838,863,27
236,830,27
487,818,27
756,882,27
668,852,27
364,863,27
238,818,27
780,884,27
844,863,27
668,776,27
743,757,27
743,830,27
825,852,27
11,862,27
176,818,27
826,830,27
838,852,27
766,830,27
211,882,27
1351,852,27
449,877,27
521,850,27
620,776,27
11,757,27
211,862,27
375,879,27
810,757,27
621,852,27
738,757,27
768,863,27
180,830,27
753,776,27
844,852,27
753,879,27
192,862,27
814,818,27
588,830,27
375,776,27
141,877,27
768,862,27
833,884,27
756,852,27
388,884,27
745,818,27
181,66,27
826,852,27
521,830,27
628,850,27
180,884,27
796,863,27
211,884,27
588,852,27
779,830,27
796,818,27
810,818,27
181,31,27
810,877,27
334,863,27
804,862,27
804,830,27
768,877,27
582,852,27
789,776,27
628,776,27
768,879,27
349,850,27
364,757,27
813,863,27
833,850,27
166,862,27
588,850,27
628,757,27
800,862,27
804,884,27
286,776,27
141,830,27
388,863,27
537,818,27
166,757,27
148,882,27
796,852,27
833,882,27
783,852,27
286,884,27
668,877,27
211,757,27
148,862,27
301,757,27
805,776,27
770,877,27
334,882,27
779,879,27
375,884,27
785,884,27
825,850,27
746,776,27
805,862,27
826,862,27
324,181,27
487,776,27
827,852,27
553,862,27
783,877,27
221,181,27
813,877,27
241,181,27
166,818,27
772,863,27
738,879,27
774,877,27
181,42,27
537,757,27
388,877,27
838,830,27
141,884,27
814,852,27
176,877,27
520,879,27
502,862,27
584,757,27
804,757,27
582,882,27
192,884,27
825,757,27
449,830,27
4,850,27
743,863,27
238,757,27
826,850,27
800,776,27
487,863,27
668,882,27
388,879,27
738,852,27
588,877,27
529,830,27
141,757,27
449,884,27
772,879,27
478,877,27
620,879,27
687,757,27
487,830,27
349,862,27
844,862,27
582,863,27
192,852,27
236,879,27
478,830,27
774,862,27
774,852,27
529,877,27
827,818,27
1351,884,27
181,63,27
236,863,27
780,882,27
687,776,27
804,863,27
826,757,27
783,818,27
743,879,27
628,830,27
768,818,27
449,776,27
258,882,27
621,850,27
502,830,27
148,884,27
805,884,27
478,850,27
745,863,27
766,884,27
310,181,27
301,776,27
582,862,27
785,877,27
803,863,27
779,884,27
181,55,27
810,863,27
460,757,27
211,776,27
231,181,27
780,776,27
770,757,27
236,862,27
774,776,27
529,757,27
620,757,27
553,863,27
753,862,27
375,818,27
529,862,27
180,776,27
238,863,27
478,862,27
822,852,27
537,850,27
753,850,27
803,877,27
738,818,27
798,830,27
449,882,27
785,882,27
529,852,27
803,884,27
766,882,27
668,863,27
148,852,27
621,757,27
810,852,27
11,830,27
1021,181,27
796,882,27
588,818,27
181,53,27
756,862,27
537,863,27
770,862,27
621,776,27
774,850,27
502,757,27
814,877,27
838,850,27
4,877,27
798,850,27
813,830,27
800,830,27
780,850,27
772,830,27
553,757,27
181,34,27
878,181,27
1351,882,27
176,884,27
166,863,27
180,879,27
588,882,27
236,818,27
286,830,27
331,884,27
4,863,27
148,776,27
375,882,27
782,882,27
258,884,27
825,879,27
529,818,27
176,852,27
502,884,27
789,818,27
1351,877,27
743,818,27
833,863,27
334,884,27
805,830,27
844,830,27
833,776,27
211,877,27
620,830,27
258,862,27
520,884,27
176,776,27
628,877,27
1351,776,27
460,879,27
833,879,27
687,884,27
460,877,27
687,877,27
460,882,27
521,818,27
301,877,27
822,818,27
478,863,27
4,852,27
621,884,27
793,818,27
844,884,27
825,776,27
813,818,27
584,863,27
827,862,27
756,879,27
838,757,27
620,884,27
827,863,27
746,818,27
192,882,27
502,882,27
753,818,27
286,757,27
331,882,27
181,56,27
783,863,27
388,830,27
141,863,27
148,879,27
620,877,27
238,882,27
668,757,27
804,879,27
804,850,27
349,776,27
176,882,27
349,863,27
621,862,27
796,879,27
826,884,27
826,776,27
770,830,27
844,882,27
286,852,27
553,830,27
798,852,27
620,852,27
822,877,27
301,852,27
803,879,27
537,879,27
438,181,27
364,850,27
148,877,27
753,830,27
746,850,27
529,863,27
814,882,27
301,862,27
826,879,27
236,850,27
742,757,27
364,852,27
148,757,27
502,776,27
375,852,27
810,882,27
745,830,27
537,862,27
334,879,27
4,757,27
756,884,27
238,852,27
814,776,27
375,877,27
584,818,27
621,818,27
588,879,27
258,757,27
521,862,27
364,830,27
537,882,27
4,830,27
588,757,27
449,862,27
770,863,27
11,863,27
478,852,27
487,884,27
822,862,27
789,863,27
782,862,27
783,757,27
796,884,27
180,818,27
780,879,27
388,850,27
487,877,27
192,863,27
793,863,27
827,757,27
331,863,27
398,850,27
813,850,27
529,879,27
772,850,27
584,850,27
537,884,27
211,852,27
822,863,27
756,776,27
478,757,27
582,818,27
822,882,27
746,863,27
192,776,27
621,830,27
148,830,27
166,830,27
833,862,27
364,877,27
286,863,27
349,879,27
502,879,27
258,879,27
520,882,27
844,776,27
742,863,27
800,757,27
520,830,27
766,852,27
349,818,27
286,862,27
687,882,27
556,181,27
334,776,27
478,776,27
738,776,27
813,757,27
810,879,27
141,776,27
798,818,27
768,882,27
211,830,27
772,757,27
805,757,27
286,877,27
366,181,27
774,818,27
628,863,27
745,862,27
584,830,27
825,884,27
803,852,27
779,863,27
286,879,27
258,818,27
375,862,27
180,882,27
141,818,27
449,879,27
238,877,27
238,884,27
668,850,27
789,877,27
742,877,27
1351,879,27
181,23,27
779,882,27
349,830,27
774,830,27
176,862,27
785,879,27
398,882,27
746,862,27
780,830,27
398,862,27
398,776,27
521,884,27
793,852,27
621,879,27
838,818,27
166,882,27
411,181,27
618,181,27
798,757,27
364,879,27
738,850,27
785,818,27
331,852,27
822,757,27
793,757,27
141,862,27
460,776,27
553,882,27
746,877,27
738,882,27
766,818,27
796,776,27
805,863,27
770,818,27
745,884,27
398,884,27
180,863,27
766,877,27
460,830,27
774,757,27
810,884,27
782,879,27
782,884,27
745,776,27
793,830,27
181,75,27
398,818,27
364,862,27
460,862,27
654,622,28
654,352,28
654,124,28
654,291,28
654,1127,28
637,186,28
654,1129,28
654,299,28
679,119,28
654,574,28
654,835,28
740,894,29
349,1282,29
743,893,29
766,557,29
236,1282,29
756,893,29
804,894,29
808,557,29
742,1282,29
334,894,29
745,893,29
803,557,29
301,893,29
142,893,29
478,893,29
778,893,29
687,1282,29
810,557,29
398,893,29
789,894,29
176,557,29
793,893,29
588,894,29
238,893,29
334,557,29
785,557,29
785,1282,29
141,893,29
768,893,29
628,893,29
11,557,29
800,893,29
803,893,29
790,894,29
814,894,29
822,893,29
375,893,29
529,894,29
838,1282,29
770,893,29
628,557,29
793,894,29
822,557,29
553,894,29
166,1282,29
142,557,29
301,894,29
753,893,29
258,893,29
813,1282,29
805,1282,29
487,557,29
789,1282,29
780,894,29
331,893,29
793,557,29
584,894,29
141,1282,29
746,894,29
833,894,29
620,1282,29
4,557,29
782,893,29
808,893,29
286,1282,29
192,1282,29
766,894,29
740,1282,29
537,1282,29
738,894,29
487,894,29
790,893,29
449,893,29
687,894,29
553,557,29
739,1282,29
211,557,29
331,557,29
814,893,29
740,557,29
334,893,29
803,1282,29
768,894,29
833,1282,29
768,557,29
238,557,29
798,893,29
822,894,29
148,557,29
398,1282,29
746,1282,29
814,1282,29
774,893,29
628,894,29
582,1282,29
238,1282,29
780,893,29
621,1282,29
142,1282,29
502,557,29
800,1282,29
211,893,29
789,557,29
745,557,29
621,893,29
388,893,29
537,557,29
537,894,29
150,1282,29
502,894,29
814,557,29
808,894,29
142,894,29
825,1282,29
780,557,29
584,557,29
460,557,29
756,1282,29
833,557,29
813,893,29
553,1282,29
621,894,29
668,557,29
238,894,29
800,894,29
805,557,29
844,557,29
584,893,29
301,557,29
779,894,29
810,894,29
740,893,29
334,1282,29
779,557,29
825,893,29
804,557,29
772,557,29
529,893,29
449,1282,29
4,893,29
364,893,29
487,1282,29
620,557,29
790,1282,29
258,557,29
148,894,29
668,893,29
805,894,29
460,894,29
487,893,29
783,1282,29
743,1282,29
176,894,29
810,893,29
825,894,29
826,1282,29
11,1282,29
772,894,29
810,1282,29
766,893,29
827,1282,29
753,557,29
349,557,29
796,893,29
783,893,29
521,894,29
774,1282,29
770,557,29
582,893,29
804,893,29
582,894,29
180,557,29
738,1282,29
449,894,29
745,894,29
211,1282,29
844,1282,29
588,893,29
779,1282,29
286,893,29
826,893,29
331,894,29
796,557,29
148,893,29
180,894,29
166,557,29
478,1282,29
808,1282,29
388,1282,29
668,894,29
621,557,29
774,557,29
798,1282,29
176,893,29
826,894,29
780,1282,29
520,1282,29
4,894,29
826,557,29
772,893,29
166,893,29
258,1282,29
785,894,29
833,893,29
478,894,29
687,557,29
364,894,29
150,894,29
449,557,29
375,1282,29
150,557,29
778,1282,29
746,893,29
783,894,29
521,893,29
236,893,29
502,893,29
813,557,29
844,894,29
180,1282,29
772,1282,29
349,894,29
782,557,29
520,893,29
553,893,29
738,557,29
793,1282,29
790,557,29
789,893,29
774,894,29
375,557,29
768,1282,29
502,1282,29
258,894,29
738,893,29
588,1282,29
804,1282,29
460,893,29
838,894,29
582,557,29
520,894,29
520,557,29
739,894,29
813,894,29
628,1282,29
166,894,29
844,893,29
286,894,29
778,894,29
211,894,29
286,557,29
827,557,29
778,557,29
827,894,29
745,1282,29
766,1282,29
388,557,29
785,893,29
782,894,29
349,893,29
398,557,29
141,557,29
148,1282,29
331,1282,29
192,893,29
529,1282,29
150,893,29
743,894,29
798,894,29
800,557,29
301,1282,29
584,1282,29
236,894,29
746,557,29
236,557,29
827,893,29
588,557,29
460,1282,29
770,1282,29
803,894,29
141,894,29
364,557,29
4,1282,29
753,894,29
529,557,29
620,894,29
798,557,29
364,1282,29
779,893,29
388,894,29
478,557,29
756,557,29
176,1282,29
180,893,29
375,894,29
537,893,29
742,557,29
11,893,29
822,1282,29
11,894,29
742,894,29
192,557,29
838,893,29
796,894,29
668,1282,29
753,1282,29
739,893,29
825,557,29
838,557,29
805,893,29
521,1282,29
398,894,29
742,893,29
687,893,29
756,894,29
521,557,29
783,557,29
743,557,29
770,894,29
620,893,29
739,557,29
796,1282,29
782,1282,29
192,894,29
1022,703,30
1016,703,30
197,1069,30
145,1049,30
504,719,30
137,828,30
1035,828,30
504,678,30
1027,635,30
194,1325,30
647,703,30
1352,828,30
1034,698,30
934,828,30
194,183,30
1032,703,30
1195,55,30
678,828,30
509,968,30
1304,828,30
1034,678,30
1071,968,30
1353,968,30
1034,719,30
550,968,30
56,828,30
197,1041,30
1037,248,30
304,968,30
1037,678,30
139,248,30
1033,635,30
1036,828,30
1034,828,30
1037,719,30
911,635,30
320,1326,30
392,968,30
1025,719,30
63,828,30
1025,678,30
1044,828,30
1028,828,30
490,968,30
164,1059,30
587,183,30
719,698,30
975,968,30
1031,278,30
594,968,30
1354,828,30
145,1041,30
934,968,30
734,828,30
347,828,30
1054,828,30
534,828,30
1050,968,30
647,509,30
205,183,30
1041,828,30
306,968,30
550,828,30
240,1045,30
647,248,30
820,968,30
171,1325,30
171,1066,30
145,1066,30
1049,968,30
145,1325,30
1355,968,30
1356,968,30
679,828,30
717,828,30
587,1059,30
171,1069,30
172,968,30
518,968,30
320,1048,30
1326,828,30
676,828,30
45,968,30
343,698,30
1037,828,30
1026,968,30
343,509,30
1172,828,30
214,968,30
461,828,30
662,828,30
519,509,30
1027,968,30
1025,635,30
503,828,30
676,968,30
205,1049,30
516,828,30
504,828,30
298,1325,30
298,1066,30
576,968,30
1022,968,30
164,1326,30
1304,968,30
183,828,30
161,1041,30
540,828,30
1033,698,30
522,968,30
719,509,30
1065,968,30
719,635,30
240,1041,30
1357,828,30
315,828,30
1055,828,30
145,1045,30
510,828,30
1358,968,30
968,828,30
516,968,30
185,968,30
472,968,30
1038,703,30
197,183,30
292,828,30
512,968,30
1038,678,30
1359,828,30
1195,39,30
733,828,30
719,678,30
1069,968,30
1195,279,30
736,968,30
1195,58,30
576,698,30
1035,678,30
719,248,30
1195,75,30
617,828,30
911,828,30
1035,719,30
320,1325,30
240,1048,30
1038,719,30
522,828,30
1360,968,30
534,968,30
1195,310,30
1195,486,30
587,1326,30
1065,828,30
730,968,30
519,635,30
194,1059,30
320,1069,30
894,968,30
1035,248,30
647,698,30
605,828,30
1016,248,30
354,828,30
1025,698,30
158,968,30
671,828,30
1195,221,30
239,968,30
1195,56,30
1029,968,30
355,828,30
518,828,30
461,968,30
731,635,30
1037,703,30
1195,52,30
1025,278,30
1195,66,30
320,1066,30
1060,968,30
1037,968,30
681,968,30
343,635,30
145,1059,30
164,1325,30
540,968,30
1029,828,30
1041,968,30
647,678,30
643,968,30
587,1048,30
519,698,30
385,968,30
719,828,30
1025,828,30
161,1325,30
161,1066,30
1034,968,30
1151,968,30
139,678,30
139,719,30
1035,968,30
698,968,30
161,1049,30
1034,509,30
1361,968,30
1038,635,30
435,828,30
343,828,30
1022,698,30
1208,968,30
164,1045,30
1031,703,30
1022,509,30
1362,828,30
137,968,30
1038,509,30
1026,703,30
541,968,30
1026,719,30
1069,828,30
733,968,30
1026,678,30
524,828,30
214,828,30
462,828,30
643,828,30
171,1059,30
1025,968,30
248,828,30
1195,224,30
1032,698,30
1036,968,30
1035,509,30
164,1066,30
531,828,30
1032,509,30
576,248,30
1195,53,30
240,1059,30
227,828,30
205,1048,30
531,968,30
190,968,30
911,248,30
205,1326,30
731,678,30
1038,698,30
894,828,30
1208,828,30
377,828,30
731,719,30
247,968,30
1353,828,30
893,968,30
190,828,30
1044,968,30
240,183,30
392,828,30
471,828,30
171,1326,30
438,968,30
1363,968,30
240,1066,30
240,1325,30
444,828,30
171,1045,30
653,968,30
975,828,30
734,968,30
715,828,30
164,1049,30
1033,248,30
587,1045,30
557,828,30
1282,828,30
587,1069,30
1363,828,30
1037,698,30
320,1049,30
617,968,30
1364,968,30
576,703,30
1058,968,30
647,828,30
343,248,30
1195,42,30
1195,499,30
139,698,30
669,968,30
1326,968,30
724,828,30
519,248,30
656,828,30
820,828,30
1031,509,30
650,828,30
435,968,30
197,1326,30
587,1066,30
587,1325,30
359,828,30
1356,828,30
503,968,30
1070,968,30
161,1326,30
524,968,30
197,1325,30
197,1066,30
320,1041,30
298,1059,30
717,968,30
1195,543,30
1072,828,30
955,968,30
695,968,30
1031,248,30
298,1041,30
1026,509,30
1059,968,30
197,1059,30
1016,719,30
320,1045,30
145,1048,30
1016,678,30
194,1045,30
1022,635,30
445,968,30
535,828,30
347,968,30
1365,828,30
1195,63,30
329,968,30
1172,968,30
1058,828,30
315,968,30
292,968,30
1052,828,30
1053,828,30
194,1049,30
343,678,30
161,1045,30
343,719,30
145,1072,30
1358,828,30
1053,968,30
1032,635,30
953,828,30
911,678,30
1026,698,30
1038,248,30
298,1045,30
911,719,30
161,1069,30
1027,703,30
139,703,30
298,1072,30
1022,678,30
1022,828,30
922,968,30
240,1069,30
1035,703,30
164,1069,30
306,828,30
354,968,30
205,1045,30
731,248,30
194,1048,30
557,968,30
280,968,30
535,968,30
567,968,30
499,968,30
164,1041,30
724,968,30
329,828,30
1034,635,30
1036,703,30
1025,703,30
205,1069,30
1036,719,30
576,509,30
298,1069,30
1036,678,30
1023,719,30
161,1059,30
1023,678,30
1027,248,30
158,828,30
194,1041,30
426,828,30
1195,71,30
205,1066,30
205,1325,30
504,703,30
587,1049,30
510,968,30
731,703,30
482,828,30
1037,509,30
1027,509,30
1038,828,30
205,1059,30
1034,703,30
1195,231,30
171,1048,30
197,1048,30
1016,698,30
1355,828,30
691,968,30
385,828,30
1049,828,30
240,1049,30
320,1072,30
695,828,30
194,1066,30
1362,968,30
1031,698,30
145,1069,30
248,698,30
1022,248,30
1023,509,30
1059,828,30
1023,635,30
1035,698,30
504,698,30
185,828,30
587,1041,30
194,1069,30
509,828,30
1151,828,30
576,678,30
444,968,30
647,968,30
197,1072,30
1033,703,30
1033,719,30
53,828,30
911,509,30
1033,678,30
139,968,30
914,968,30
1026,248,30
736,828,30
1195,241,30
1195,366,30
239,828,30
1028,968,30
248,968,30
1027,698,30
1052,968,30
647,719,30
1031,635,30
730,828,30
691,828,30
612,828,30
1025,509,30
1366,968,30
1354,968,30
594,828,30
541,828,30
304,828,30
1054,968,30
1016,278,30
1036,635,30
298,1048,30
247,828,30
1367,828,30
145,183,30
1195,34,30
698,828,30
1195,23,30
925,828,30
39,828,30
1027,678,30
164,1072,30
893,828,30
472,828,30
679,968,30
1022,719,30
1036,509,30
145,1326,30
662,968,30
1033,509,30
955,828,30
1357,968,30
653,828,30
1072,968,30
172,828,30
343,703,30
607,968,30
504,248,30
1032,278,30
426,968,30
1027,719,30
703,968,30
911,703,30
1032,678,30
240,1072,30
642,828,30
671,968,30
1032,719,30
650,968,30
205,1072,30
642,968,30
1026,828,30
1035,635,30
922,828,30
1195,31,30
1036,698,30
197,1045,30
171,1072,30
194,1326,30
1023,698,30
656,968,30
692,828,30
669,828,30
1055,968,30
359,968,30
197,1049,30
1034,248,30
559,828,30
1366,828,30
146,968,30
731,968,30
205,1041,30
567,828,30
1364,828,30
702,968,30
248,509,30
1359,968,30
607,828,30
1016,509,30
703,828,30
914,828,30
587,1072,30
1023,703,30
139,828,30
1070,828,30
355,968,30
1023,248,30
1265,828,30
953,968,30
715,968,30
504,509,30
1037,635,30
1025,248,30
719,703,30
1368,828,30
512,828,30
1050,828,30
612,968,30
911,968,30
1031,719,30
320,183,30
1367,968,30
1031,678,30
504,968,30
719,968,30
1360,828,30
227,968,30
678,968,30
1352,968,30
146,828,30
298,1049,30
605,968,30
490,828,30
139,509,30
702,828,30
1016,635,30
377,968,30
647,635,30
1034,278,30
183,968,30
161,1048,30
320,1059,30
1048,968,30
1195,195,30
171,1049,30
240,1326,30
462,968,30
45,828,30
1071,828,30
161,1072,30
298,1326,30
1060,828,30
280,828,30
1036,248,30
1195,262,30
194,1072,30
171,1041,30
925,968,30
731,509,30
692,968,30
1026,635,30
1038,968,30
343,968,30
1282,968,30
1032,248,30
42,828,30
1195,438,30
482,968,30
445,828,30
164,1048,30
731,698,30
298,183,30
1048,828,30
519,703,30
248,678,30
1361,828,30
519,719,30
1027,828,30
248,703,30
911,698,30
519,678,30
715,66,31
715,71,31
715,52,31
715,63,31
715,39,31
715,75,31
715,58,31
715,55,31
715,53,31
715,56,31
715,34,31
715,23,31
715,31,31
715,42,31
639,559,32
991,1046,32
979,559,32
1108,1046,32
941,1046,32
910,471,32
184,1365,32
397,559,32
975,1365,32
914,559,32
937,559,32
1083,1365,32
1006,471,32
145,559,32
955,1046,32
1270,471,32
979,1365,32
262,1046,32
175,1046,32
585,471,32
911,1365,32
522,1046,32
316,1046,32
910,1046,32
572,1046,32
984,559,32
653,1046,32
911,1046,32
565,559,32
434,471,32
298,471,32
595,1046,32
438,1046,32
643,471,32
910,559,32
681,559,32
358,471,32
922,559,32
240,559,32
466,1365,32
199,1046,32
997,471,32
536,1365,32
156,471,32
999,471,32
231,1365,32
1014,559,32
159,1046,32
917,471,32
499,559,32
214,1365,32
541,559,32
946,1046,32
416,559,32
993,1365,32
1258,559,32
943,471,32
960,1046,32
930,559,32
995,471,32
955,559,32
971,559,32
1269,587,32
289,1046,32
949,1365,32
72,559,32
327,1365,32
18,1046,32
922,1365,32
282,1365,32
941,559,32
542,1365,32
515,559,32
540,471,32
442,559,32
1014,1365,32
921,559,32
377,471,32
1271,1046,32
986,471,32
961,471,32
1001,1365,32
587,1365,32
197,559,32
486,1046,32
1006,559,32
1268,471,32
923,559,32
499,1365,32
200,1046,32
980,559,32
273,471,32
317,1365,32
288,1365,32
221,471,32
971,1365,32
1258,1046,32
955,1365,32
171,1046,32
377,1046,32
260,559,32
941,1365,32
924,471,32
915,1365,32
156,1046,32
602,559,32
397,1046,32
194,1365,32
478,1046,32
1264,1365,32
681,1046,32
477,1365,32
208,1046,32
438,559,32
730,471,32
967,1046,32
1002,471,32
681,471,32
937,1046,32
1272,1365,32
465,1046,32
946,471,32
393,471,32
730,1046,32
204,1046,32
151,471,32
992,1365,32
196,1046,32
995,1365,32
229,471,32
30,471,32
280,1046,32
1097,471,32
1270,559,32
920,471,32
159,471,32
653,471,32
955,471,32
434,559,32
413,471,32
1006,1046,32
579,471,32
347,1046,32
281,471,32
1010,471,32
316,1365,32
978,1365,32
288,471,32
442,1046,32
1008,471,32
974,1365,32
923,1046,32
702,559,32
543,471,32
1010,1365,32
274,1046,32
1271,1365,32
171,471,32
477,471,32
464,471,32
730,1365,32
926,1365,32
984,1365,32
973,471,32
966,1046,32
1097,1365,32
970,1046,32
1266,1365,32
1269,1365,32
529,559,32
294,1046,32
933,559,32
275,1046,32
583,1365,32
957,559,32
992,1046,32
981,559,32
464,1046,32
1257,1046,32
347,471,32
257,471,32
1015,1365,32
493,471,32
257,1046,32
674,1046,32
963,559,32
464,559,32
270,471,32
957,1365,32
240,471,32
1267,559,32
165,1365,32
336,559,32
997,559,32
1271,471,32
196,559,32
991,1365,32
477,559,32
702,471,32
163,1365,32
510,471,32
359,1046,32
1003,1365,32
494,471,32
990,1365,32
392,1046,32
972,1046,32
643,1046,32
653,1365,32
963,1046,32
981,471,32
724,559,32
1266,471,32
224,1365,32
1000,559,32
347,559,32
1013,559,32
983,1046,32
914,1046,32
310,471,32
150,559,32
942,471,32
413,559,32
950,1365,32
941,471,32
595,471,32
928,559,32
1108,471,32
985,559,32
963,1365,32
986,1365,32
724,1046,32
942,1365,32
455,1046,32
257,559,32
161,1046,32
1268,1365,32
240,1365,32
1009,471,32
1267,1365,32
673,471,32
572,559,32
952,471,32
959,471,32
1270,1046,32
960,1365,32
724,471,32
993,1046,32
821,559,32
294,559,32
959,1365,32
925,471,32
999,1365,32
1257,559,32
260,1046,32
930,471,32
931,559,32
401,1365,32
358,1365,32
958,1365,32
187,471,32
335,559,32
974,559,32
1263,1365,32
956,559,32
310,559,32
393,559,32
156,559,32
1003,471,32
552,471,32
972,471,32
181,1046,32
275,1365,32
145,1046,32
652,1365,32
254,1046,32
966,559,32
224,471,32
996,1365,32
280,559,32
945,1046,32
586,1365,32
1257,1365,32
1083,471,32
911,471,32
1008,1365,32
931,471,32
914,471,32
1265,471,32
585,1365,32
1004,559,32
975,1046,32
485,1046,32
543,1365,32
442,1365,32
1008,1046,32
407,1365,32
442,471,32
861,1046,32
294,471,32
229,559,32
84,559,32
909,1046,32
310,1365,32
419,1365,32
380,1046,32
51,1365,32
982,1365,32
979,1046,32
565,471,32
335,471,32
453,1365,32
1007,1365,32
930,1365,32
499,471,32
466,471,32
1267,1046,32
1265,1365,32
30,1046,32
63,1046,32
270,1365,32
923,1365,32
639,1365,32
1015,1046,32
371,471,32
543,1046,32
310,1046,32
933,1365,32
18,471,32
593,559,32
151,559,32
536,471,32
510,559,32
466,1046,32
416,471,32
289,471,32
944,559,32
208,1365,32
989,1046,32
931,1046,32
1013,1046,32
287,471,32
1003,559,32
405,471,32
478,471,32
434,1365,32
161,559,32
963,471,32
910,1365,32
978,1046,32
419,471,32
522,471,32
961,1365,32
63,559,32
652,1046,32
916,559,32
1262,1365,32
1012,1365,32
438,1365,32
1015,559,32
480,1365,32
485,559,32
673,559,32
861,471,32
1000,1365,32
987,1365,32
175,471,32
948,1046,32
469,559,32
453,471,32
1002,1046,32
992,471,32
380,559,32
195,1046,32
229,1046,32
927,559,32
974,1046,32
981,1046,32
397,471,32
962,1365,32
30,559,32
72,1365,32
208,471,32
486,559,32
923,471,32
259,471,32
163,471,32
1264,1046,32
413,1046,32
36,559,32
197,471,32
245,1365,32
932,1046,32
485,1365,32
952,1365,32
1009,1365,32
197,1365,32
957,1046,32
940,1046,32
38,1046,32
928,1365,32
966,471,32
655,1365,32
273,559,32
1003,1046,32
989,559,32
1083,1046,32
320,1046,32
275,471,32
84,1046,32
525,471,32
997,1365,32
964,1046,32
288,559,32
195,471,32
1013,1365,32
1257,471,32
976,559,32
72,471,32
944,1046,32
1014,471,32
611,1365,32
655,1046,32
250,559,32
985,1046,32
943,1046,32
312,471,32
964,1365,32
937,1365,32
936,471,32
913,559,32
948,559,32
486,471,32
946,559,32
1002,559,32
231,1046,32
453,559,32
480,471,32
861,1365,32
187,1046,32
934,471,32
927,1046,32
565,1365,32
359,471,32
195,559,32
320,471,32
259,1365,32
948,471,32
196,1365,32
202,471,32
976,471,32
1005,559,32
316,559,32
924,1046,32
275,559,32
927,471,32
1001,559,32
287,559,32
276,559,32
984,1046,32
948,1365,32
1097,1046,32
38,559,32
1013,471,32
1262,1046,32
1005,1365,32
821,1365,32
416,1365,32
536,559,32
583,1046,32
917,1365,32
925,1365,32
288,1046,32
151,1046,32
320,559,32
51,471,32
165,1046,32
968,1046,32
1004,1046,32
280,471,32
968,559,32
949,471,32
950,559,32
298,1365,32
515,471,32
1267,471,32
602,1046,32
200,471,32
971,471,32
956,471,32
274,559,32
38,1365,32
983,471,32
934,1365,32
493,1046,32
586,1046,32
164,1046,32
1001,471,32
976,1046,32
200,1365,32
932,1365,32
973,1046,32
940,559,32
1266,559,32
950,1046,32
171,1365,32
187,559,32
954,471,32
916,471,32
281,559,32
540,1365,32
572,471,32
522,559,32
156,1365,32
397,1365,32
579,1365,32
681,1365,32
924,559,32
636,559,32
204,559,32
1271,559,32
991,471,32
985,471,32
994,1365,32
245,1046,32
240,1046,32
975,559,32
952,559,32
583,471,32
175,1365,32
542,471,32
913,1046,32
1015,471,32
280,1365,32
975,471,32
909,1365,32
224,559,32
929,1365,32
979,471,32
988,1046,32
1266,1046,32
653,559,32
924,1365,32
942,559,32
1001,1046,32
276,1046,32
990,471,32
965,1365,32
914,1365,32
991,559,32
493,559,32
354,1046,32
